Super_parent,Equipment,grand_parent,Parent,Parent_qty,Parent_unit,child,child_quantity,child_Unit,child_description
1325222418104HUX10,Mixing,MB1232,MB231,0.462161,KG,MB231MC,0.005953,KG,SMALL CHEMICAL
1325222418104HUX10,Mixing,MB231,MB230,0.329375,KG,1010010A00,0.258841,KG,Synethic rubber
1325222418104HUX10,Mixing,MB231,MB230,0.329375,KG,1020N32600,0.051768,KG,Carbon black
1325222418104HUX10,Mixing,MB231,MB230,0.329375,KG,MB230MC,0.018766,KG,SMALL CHEMICAL
1325222418104HUX10,Mixing,MB231,MB231MC,0.005953,KG,000000001054110400,0.003365,KG,Rubber chemicals
1325222418104HUX10,Mixing,MB1232,MB1232MC,0.004789,KG,000000001054042600,0.004789,KG,Rubber chemicals
1325222418104HUX10,Final Mixing,B460,B460FC,0.037713,KG,000000001051020000,0.001941,KG,Rubber chemicals
1325222418104HUX10,Final Mixing,B460,B460FC,0.037713,KG,000000001052072700,0.005177,KG,Rubber chemicals
1325222418104HUX10,Final Mixing,B460,B460FC,0.037713,KG,000000001054130400,0.017213,KG,Rubber chemicals
1325222418104HUX10,Slitting,B1-PBLT037,EGSL01,2124.0,MM,EG01,2124.0,MM,Steel Belt Edge Strip
1325222418104HUX10,Calendering,EGSL01,EG01,2124.0,MM,B127,0.656316,KG,FINAL COMPOUND
1325222418104HUX10,Final Mixing,EG01,B127,0.656316,KG,MB1164,0.620724,KG,MASTER COMPOUND
1325222418104HUX10,Final Mixing,EG01,B127,0.656316,KG,B127FC,0.035592,KG,SMALL CHEMICAL
1325222418104HUX10,Mixing,B127,MB1164,0.620724,KG,MB164,0.620724,KG,MASTER COMPOUND
1325222418104HUX10,Mixing,MB1164,MB164,0.620724,KG,MB163,0.546652,KG,MASTER COMPOUND
1325222418104HUX10,Mixing,MB1164,MB164,0.620724,KG,1020N32600,0.074072,KG,Carbon black
1325222418104HUX10,Mixing,MB164,MB163,0.546652,KG,1010011A00,0.296288,KG,Natural rubber
1325222418104HUX10,Mixing,MB164,MB163,0.546652,KG,000000001011122700,0.074072,KG,Synethic rubber
1325222418104HUX10,Mixing,MB164,MB163,0.546652,KG,1020N32600,0.148144,KG,Carbon black
1325222418104HUX10,Mixing,MB164,MB163,0.546652,KG,MB163MC,0.028147,KG,SMALL CHEMICAL
1325222418104HUX10,Mixing,MB163,MB163MC,0.028147,KG,000000001053077500,0.001852,KG,Rubber chemicals
1325222418104HUX10,Mixing,MB163,MB163MC,0.028147,KG,000000001053082500,0.003704,KG,Rubber chemicals
1325222418104HUX10,Mixing,MB163,MB163MC,0.028147,KG,000000001054097200,0.001852,KG,Rubber chemicals
1325222418104HUX10,Mixing,MB163,MB163MC,0.028147,KG,000000001053056600,0.000926,KG,Rubber chemicals
1325222418104HUX10,Final Mixing,B127,B127FC,0.035592,KG,000000001052072700,0.007407,KG,Rubber chemicals
1325222418104HUX10,Final Mixing,B127,B127FC,0.035592,KG,000000001051020000,0.001667,KG,Rubber chemicals
1325222418104HUX10,Cutting,GT 2268 UX1,B2-PBLT037,2130.0,MM,CPJ1218,0.820879,M,CALANDARED ROLL
1325222418104HUX10,Extrusion,GT 2268 UX1,TRD 2268 UX1,1.0,NOS,PCRT2,3.834,KG,FINAL COMPOUND
1325222418104HUX10,Extrusion,GT 2268 UX1,TRD 2268 UX1,1.0,NOS,T15,0.0,KG,FINAL COMPOUND
1325222418104HUX10,Extrusion,GT 2268 UX1,TRD 2268 UX1,1.0,NOS,B815,0.0,KG,FINAL COMPOUND
1325222418104HUX10,Extrusion,GT 2268 UX1,TRD 2268 UX1,1.0,NOS,T435M,0.0,KG,FINAL COMPOUND
1325222418104HUX10,Final Mixing,TRD 2268 UX1,PCRT2,3.834,KG,M2PCRT2,3.779969,KG,MASTER COMPOUND
1325222418104HUX10,Final Mixing,TRD 2268 UX1,PCRT2,3.834,KG,PCRT2FC,0.054031,KG,SMALL CHEMICAL
1325222418104HUX10,Final Mixing,TRD 2268 UX1,PCRT2,3.834,KG,000000WA,,KG,Work Away
1325222418104HUX10,Mixing,PCRT2,M2PCRT2,3.779969,KG,M1PCRT2,3.779969,KG,MASTER COMPOUND
1325222418104HUX10,Mixing,M2PCRT2,M1PCRT2,3.779969,KG,000000001010002000,0.366312,KG,Natural rubber
1325222418104HUX10,Mixing,M2PCRT2,M1PCRT2,3.779969,KG,000000001011137600,0.457889,KG,Synethic rubber
1325222418104HUX10,Mixing,M2PCRT2,M1PCRT2,3.779969,KG,000000001011173900,1.385207,KG,Synethic rubber
1325222418104HUX10,Mixing,M2PCRT2,M1PCRT2,3.779969,KG,1020N23400,1.245459,KG,Carbon black
1325222418104HUX10,Mixing,M2PCRT2,M1PCRT2,3.779969,KG,1053755A00,0.128209,KG,Process oil
1325222418104HUX10,Mixing,M2PCRT2,M1PCRT2,3.779969,KG,M1PCRT2MC,0.196892,KG,SMALL CHEMICAL
1325222418104HUX10,Mixing,M1PCRT2,M1PCRT2MC,0.196892,KG,000000001052072700,0.027473,KG,Rubber chemicals
1325222418104HUX10,Mixing,M1PCRT2,M1PCRT2MC,0.196892,KG,000000001053032200,0.036631,KG,Rubber chemicals
1325222418104HUX10,Final Mixing,PCRT2,PCRT2FC,0.054031,KG,000000001051014600,0.007326,KG,Rubber chemicals
1325222517102HBHT0,TBM  PCR  STAGE1,GT 2777 BLA HT,CAR 2777 BLA HT,1.0,NOS,IL024,1332.0,MM,Inner Liner
1325222517102HBHT0,TBM  PCR  STAGE1,GT 2777 BLA HT,CAR 2777 BLA HT,1.0,NOS,PBP115,1340.0,MM,Ply
1325222517102HBHT0,TBM  PCR  STAGE1,GT 2777 BLA HT,CAR 2777 BLA HT,1.0,NOS,PBP94,1539.0,MM,Ply
1325222517102HBHT0,TBM  PCR  STAGE1,GT 2777 BLA HT,CAR 2777 BLA HT,1.0,NOS,SWRS23,1540.0,MM,SideWall
1325222517102HBHT0,TBM  PCR  STAGE1,GT 2777 BLA HT,CAR 2777 BLA HT,1.0,NOS,BA17005,2.0,NOS,Bead Apex
1325222517102HBHT0,Calendering,CAR 2777 BLA HT,IL024,1332.0,MM,IL3,1.128204,KG,FINAL COMPOUND
1325222517102HBHT0,Calendering,CAR 2777 BLA HT,IL024,1332.0,MM,B355,0.340992,KG,FINAL COMPOUND
1325222517102HBHT0,Final Mixing,IL024,IL3,1.128204,KG,ML405,1.118927,KG,MASTER COMPOUND
1325222517102HBHT0,Final Mixing,IL024,IL3,1.128204,KG,IL3FC,0.009277,KG,SMALL CHEMICAL
1325222517102HBHT0,Final Mixing,IL024,IL3,1.128204,KG,000000WA,,KG,Work Away
1325222517102HBHT0,Mixing,IL3,ML405,1.118927,KG,000000001010002000,0.17841,KG,Natural rubber
1325222517102HBHT0,Mixing,IL3,ML405,1.118927,KG,000000001011925200,0.416289,KG,Synethic rubber
1325222517102HBHT0,Mixing,IL3,ML405,1.118927,KG,1020N66000,0.35682,KG,Carbon black
1325222517102HBHT0,Mixing,IL3,ML405,1.118927,KG,1053755A00,0.050549,KG,Process oil
1325222517102HBHT0,Mixing,IL3,ML405,1.118927,KG,ML405MC,0.035682,KG,SMALL CHEMICAL
1325222517102HBHT0,Mixing,IL3,ML405,1.118927,KG,ML405AMC,0.039548,KG,SMALL CHEMICAL
1325222517102HBHT0,Mixing,IL3,ML405,1.118927,KG,ML405BMC,0.041629,KG,SMALL CHEMICAL
1325222517102HBHT0,Mixing,ML405,ML405MC,0.035682,KG,000000001055011000,0.035682,KG,Rubber chemicals
1325222517102HBHT0,Mixing,ML405,ML405AMC,0.039548,KG,000000001050027200,0.000892,KG,Rubber chemicals
1325222517102HBHT0,Mixing,ML405,ML405AMC,0.039548,KG,000000001053077500,0.017841,KG,Rubber chemicals
1325222517102HBHT0,Mixing,ML405,ML405BMC,0.041629,KG,000000001055011000,0.023788,KG,Rubber chemicals
1325222517102HBHT0,Mixing,ML405,ML405BMC,0.041629,KG,000000001053031200,0.017841,KG,Rubber chemicals
1325222517102HBHT0,Final Mixing,IL024,B355,0.340992,KG,XMB356,0.324163,KG,MASTER COMPOUND
1325222517102HBHT0,Final Mixing,IL024,B355,0.340992,KG,B355FC,0.016829,KG,SMALL CHEMICAL
1325222517102HBHT0,Mixing,B355,XMB356,0.324163,KG,MB357,0.324163,KG,MASTER COMPOUND
1325222517102HBHT0,Mixing,XMB356,MB357,0.324163,KG,1060T30M00,0.13291,KG,Synethic rubber
1325222517102HBHT0,Mixing,XMB356,MB357,0.324163,KG,1053755A00,0.007818,KG,Process oil
1325222517102HBHT0,Mixing,XMB356,MB357,0.324163,KG,MB357MC,0.00948,KG,SMALL CHEMICAL
1325222517102HBHT0,Mixing,MB357,MB357MC,0.00948,KG,000000001053077500,0.003909,KG,Rubber chemicals
1325222517102HBHT0,Cutting,CAR 2777 BLA HT,PBP115,1340.0,MM,EHT1000,2.812188,M,CALANDARED ROLL
1325222517102HBHT0,Calendering,PBP115,EHT1000,2.812188,M,000000001034301600,0.25326,KG,Nylon fabric
1325222517102HBHT0,Calendering,PBP115,EHT1000,2.812188,M,B350,0.650878,KG,FINAL COMPOUND
1325222517102HBHT0,Final Mixing,EHT1000,B350,0.650878,KG,XMB352,0.618074,KG,MASTER COMPOUND
1325222517102HBHT0,Final Mixing,EHT1000,B350,0.650878,KG,B350FC,0.032804,KG,SMALL CHEMICAL
1325222517102HBHT0,Mixing,B350,XMB352,0.618074,KG,MB352,0.618074,KG,MASTER COMPOUND
1325222517102HBHT0,Mixing,XMB352,MB352,0.618074,KG,1060T30M00,0.063661,KG,Synethic rubber
1325222517102HBHT0,Mixing,XMB352,MB352,0.618074,KG,1053755A00,0.011234,KG,Process oil
1325222517102HBHT0,Mixing,XMB352,MB352,0.618074,KG,MB352MC,0.015166,KG,SMALL CHEMICAL
1325222517102HBHT0,Mixing,MB352,MB352MC,0.015166,KG,000000001053077500,0.00749,KG,Rubber chemicals
1325222517102HBHT0,Cutting,CAR 2777 BLA HT,PBP94,1539.0,MM,EHT1000,2.812188,M,CALANDARED ROLL
1325222517102HBHT0,Extrusion,CAR 2777 BLA HT,SWRS23,1540.0,MM,JT444,1.50766,KG,FINAL COMPOUND
1325222517102HBHT0,Extrusion,CAR 2777 BLA HT,SWRS23,1540.0,MM,R158,0.5852,KG,FINAL COMPOUND
1325222517102HBHT0,Final Mixing,SWRS23,JT444,1.50766,KG,MT3704,1.48567,KG,MASTER COMPOUND
1325222517102HBHT0,Final Mixing,SWRS23,JT444,1.50766,KG,JT444FC,0.02199,KG,SMALL CHEMICAL
1325222517102HBHT0,Final Mixing,SWRS23,JT444,1.50766,KG,000000WA,,KG,Work Away
1325222517102HBHT0,Mixing,JT444,MT3704,1.48567,KG,1010010A00,0.120986,KG,Synethic rubber
1325222517102HBHT0,Mixing,JT444,MT3704,1.48567,KG,1060T50M00,0.287749,KG,Synethic rubber
1325222517102HBHT0,Mixing,JT444,MT3704,1.48567,KG,000000001011037600,0.408735,KG,Synethic rubber
1325222517102HBHT0,Mixing,JT444,MT3704,1.48567,KG,1020N55000,0.446175,KG,Carbon black
1325222517102HBHT0,Mixing,JT444,MT3704,1.48567,KG,000000001012099800,0.017739,KG,Natural rubber
1325222517102HBHT0,Mixing,JT444,MT3704,1.48567,KG,1053755A00,0.053136,KG,Process oil
1325222517102HBHT0,Mixing,JT444,MT3704,1.48567,KG,MT3704AMC,0.119841,KG,SMALL CHEMICAL
1325222517102HBHT0,Mixing,JT444,MT3704,1.48567,KG,MT3704BMC,0.031309,KG,SMALL CHEMICAL
1325222517102HBHT0,Mixing,MT3704,MT3704AMC,0.119841,KG,000000001052072700,0.028611,KG,Rubber chemicals
1325222517102HBHT0,Mixing,MT3704,MT3704AMC,0.119841,KG,000000001053056600,0.032699,KG,Rubber chemicals
1325222517102HBHT0,Mixing,MT3704,MT3704AMC,0.119841,KG,000000001053751600,0.012262,KG,Rubber chemicals
1325222517102HBHT0,Mixing,MT3704,MT3704BMC,0.031309,KG,000000001053751600,0.016349,KG,Rubber chemicals
1325222517102HBHT0,Mixing,MT3704,MT3704BMC,0.031309,KG,000000001012099800,0.006785,KG,Natural rubber
1325222517102HBHT0,Mixing,MT3704,MT3704BMC,0.031309,KG,000000001052062600,0.004087,KG,Rubber chemicals
1325222517102HBHT0,Final Mixing,JT444,JT444FC,0.02199,KG,000000001051020000,0.00327,KG,Rubber chemicals
1325222517102HBHT0,Final Mixing,SWRS23,R158,0.5852,KG,MR157,0.566625,KG,MASTER COMPOUND
1325222517102HBHT0,Final Mixing,SWRS23,R158,0.5852,KG,R158FC,0.018575,KG,SMALL CHEMICAL
1325222517102HBHT0,Mixing,R158,MR157,0.566625,KG,MR156,0.494199,KG,MASTER COMPOUND
1325222517102HBHT0,Mixing,R158,MR157,0.566625,KG,1020N33900,0.048284,KG,Carbon black
1325222517102HBHT0,Mixing,R158,MR157,0.566625,KG,MR157MC,0.024142,KG,SMALL CHEMICAL
1325222517102HBHT0,Mixing,MR157,MR156,0.494199,KG,1010020A00,0.113609,KG,Natural rubber
1325222517102HBHT0,Mixing,MR157,MR156,0.494199,KG,000000001011037600,0.170414,KG,Synethic rubber
1325222517102HBHT0,Mixing,MR157,MR156,0.494199,KG,1020N33900,0.156212,KG,Carbon black
1325222517102HBHT0,Mixing,MR157,MR156,0.494199,KG,1053755A00,0.022722,KG,Process oil
1325222517102HBHT0,Mixing,MR157,MR156,0.494199,KG,MR156AMC,0.008521,KG,SMALL CHEMICAL
1325222517102HBHT0,Mixing,MR157,MR156,0.494199,KG,MR156BMC,0.022722,KG,SMALL CHEMICAL
1325222517102HBHT0,Mixing,MR156,MR156AMC,0.008521,KG,000000001053005400,0.00426,KG,Rubber chemicals
1325222517102HBHT0,Mixing,MR156,MR156AMC,0.008521,KG,1053P40000,0.00426,KG,Rubber chemicals
1325222517102HBHT0,Mixing,MR156,MR156BMC,0.022722,KG,000000001053077500,0.008521,KG,Rubber chemicals
1325222517102HBHT0,Mixing,MR157,MR157MC,0.024142,KG,000000001053035200,0.00426,KG,Rubber chemicals
1325222517102HBHT0,Mixing,MR157,MR157MC,0.024142,KG,000000001052062600,0.003692,KG,Rubber chemicals
1325222517102HBHT0,Mixing,MR157,MR157MC,0.024142,KG,000000001052072700,0.004828,KG,Rubber chemicals
1325222517102HBHT0,Mixing,MR157,MR157MC,0.024142,KG,000000001053031200,0.00568,KG,Rubber chemicals
1325222517102HBHT0,Final Mixing,R158,R158FC,0.018575,KG,000000001051020000,0.005112,KG,Rubber chemicals
1325222517102HBHT0,Bead,CAR 2777 BLA HT,BA17005,1.0,NOS,BW17002,1.0,NOS,Bead Bundle
1325222517102HBHT0,Bead,CAR 2777 BLA HT,BA17005,1.0,NOS,AP 0022,0.221,KG,Apex
1325222517102HBHT0,Bead,CAR 2777 BLA HT,BA17005,1.0,NOS,HS108,0.0,KG,FINAL COMPOUND
1325222517102HBHT0,Bead,BA17005,BW17002,1.0,NOS,1040S12400,0.302,KG,Bead wire
1325222517102HBHT0,Bead,BA17005,BW17002,1.0,NOS,S53,0.06,KG,FINAL COMPOUND
1325222517102HBHT0,Final Mixing,BW17002,S53,0.06,KG,MS1066,0.05979,KG,MASTER COMPOUND
1325222517102HBHT0,Final Mixing,BW17002,S53,0.06,KG,S53FC,0.00021,KG,SMALL CHEMICAL
1325222517102HBHT0,Final Mixing,S53,MS1066,0.05979,KG,MS66,0.058964,KG,MASTER COMPOUND
1325222517102HBHT0,Final Mixing,S53,MS1066,0.05979,KG,MS1066FC,0.000826,KG,SMALL CHEMICAL
1325222517102HBHT0,Mixing,MS1066,MS66,0.058964,KG,MS65,0.042864,KG,MASTER COMPOUND
1325222517102HBHT0,Mixing,MS1066,MS66,0.058964,KG,1020N66000,0.0133,KG,Carbon black
1325222517102HBHT0,Mixing,MS1066,MS66,0.058964,KG,1053755A00,0.0014,KG,Process oil
1325222517102HBHT0,Mixing,MS1066,MS66,0.058964,KG,MS66MC,0.0014,KG,SMALL CHEMICAL
1325222517102HBHT0,Mixing,MS66,MS65,0.042864,KG,1053755A00,0.001517,KG,Process oil
1325222517102HBHT0,Mixing,MS66,MS65,0.042864,KG,MS65MC,0.001505,KG,SMALL CHEMICAL
1325222517102HBHT0,Mixing,MS65,MS65MC,0.001505,KG,000000001052072700,0.000233,KG,Rubber chemicals
1325222517102HBHT0,Mixing,MS65,MS65MC,0.001505,KG,000000001053077500,0.000338,KG,Rubber chemicals
1325222517102HBHT0,Mixing,MS66,MS66MC,0.0014,KG,000000001055055200,0.0014,KG,Rubber chemicals
1325222517102HBHT0,Unknown,BA17005,AP 0022,0.221,KG,HS108,0.221,KG,FINAL COMPOUND
1325222517102HBHT0,Final Mixing,BA17005,HS108,0.221,KG,XMS1107,0.204216,KG,MASTER COMPOUND
1325222517102HBHT0,Final Mixing,BA17005,HS108,0.221,KG,HS108FC,0.016784,KG,SMALL CHEMICAL
1325222517102HBHT0,Mixing,HS108,XMS1107,0.204216,KG,XMS1106,0.204216,KG,MASTER COMPOUND
1325222517102HBHT0,Mixing,XMS1107,XMS1106,0.204216,KG,XMS106,0.204216,KG,MASTER COMPOUND
1325222517102HBHT0,Mixing,XMS1106,XMS106,0.204216,KG,MS105,0.170684,KG,MASTER COMPOUND
1325222517102HBHT0,Mixing,XMS1106,XMS106,0.204216,KG,000000001053045500,0.004191,KG,Process oil
1325222517102HBHT0,Mixing,XMS1106,XMS106,0.204216,KG,XMS106MC,0.006986,KG,SMALL CHEMICAL
1325222517102HBHT0,Mixing,XMS106,MS105,0.170684,KG,000000001010002000,0.070029,KG,Natural rubber
1325222517102HBHT0,Mixing,XMS106,MS105,0.170684,KG,000000001011122700,0.023343,KG,Synethic rubber
1325222517102HBHT0,Mixing,XMS106,MS105,0.170684,KG,000000001053045500,0.006069,KG,Process oil
1325222517102HBHT0,Mixing,XMS106,MS105,0.170684,KG,MS105AMC,0.012418,KG,SMALL CHEMICAL
1325222517102HBHT0,Mixing,XMS106,MS105,0.170684,KG,MS105BMC,0.008403,KG,SMALL CHEMICAL
1325222517102HBHT0,Mixing,MS105,MS105AMC,0.012418,KG,000000001053775100,0.006536,KG,Rubber chemicals
1325222517102HBHT0,Mixing,MS105,MS105BMC,0.008403,KG,000000001053775200,0.006536,KG,Rubber chemicals
1325222517102HBHT0,Mixing,MS105,MS105BMC,0.008403,KG,000000001053035200,0.001867,KG,Rubber chemicals
1325222517102HBHT0,Mixing,XMS106,XMS106MC,0.006986,KG,000000001053077500,0.001397,KG,Rubber chemicals
1325222517102HBHT0,Mixing,XMS106,XMS106MC,0.006986,KG,000000001053775100,0.002794,KG,Rubber chemicals
1325222517102HBHT0,Mixing,XMS106,XMS106MC,0.006986,KG,000000001053775200,0.002794,KG,Rubber chemicals
1325222517102HBHT0,Mixing,HS108,HS108FC,0.016784,KG,000000001054130400,0.002869,KG,Rubber chemicals
1325222517102HBHT0,Mixing,HS108,HS108FC,0.016784,KG,000000001051020000,0.001863,KG,Rubber chemicals
1325222517102HBHT0,Mixing,HS108,HS108FC,0.016784,KG,000000001052072700,0.000931,KG,Rubber chemicals
1325222517102HBHT0,Cutting,GT 2777 BLA HT,B1-PBLT060,2094.0,MM,CPJ1218,0.784762,M,CALANDARED ROLL
1325222517102HBHT0,Cutting,GT 2777 BLA HT,B1-PBLT060,2094.0,MM,EGSL01,598.285714,MM,Steel Belt Edge Strip
1325222517102HBHT0,Calendering,B1-PBLT060,CPJ1218,0.784762,M,1036S34500,0.475623,KG,Steel tyre cord
1325222517102HBHT0,Calendering,B1-PBLT060,CPJ1218,0.784762,M,B460,0.482458,KG,FINAL COMPOUND
1325222517102HBHT0,Final Mixing,CPJ1218,B460,0.482458,KG,MB1232,0.446404,KG,MASTER COMPOUND
1325222517102HBHT0,Final Mixing,CPJ1218,B460,0.482458,KG,B460FC,0.036054,KG,SMALL CHEMICAL
1325222517102HBHT0,Mixing,B460,MB1232,0.446404,KG,MB231,0.441826,KG,MASTER COMPOUND
1325222517102HBHT0,Mixing,B460,MB1232,0.446404,KG,MB1232MC,0.004578,KG,SMALL CHEMICAL
1325222517102HBHT0,Mixing,MB1232,MB231,0.441826,KG,MB230,0.314883,KG,MASTER COMPOUND
1325222517102HBHT0,Mixing,MB1232,MB231,0.441826,KG,1020N32600,0.10393,KG,Carbon black
1325222517102HBHT0,Mixing,MB1232,MB231,0.441826,KG,1053755A00,0.017322,KG,Process oil
1325222517102HBHT0,Mixing,MB1232,MB231,0.441826,KG,MB231MC,0.005691,KG,SMALL CHEMICAL
1325222517102HBHT0,Mixing,MB231,MB230,0.314883,KG,1010010A00,0.247452,KG,Synethic rubber
1325222517102HBHT0,Mixing,MB231,MB230,0.314883,KG,1020N32600,0.04949,KG,Carbon black
1325222517102HBHT0,Mixing,MB231,MB230,0.314883,KG,MB230MC,0.01794,KG,SMALL CHEMICAL
1325222517102HBHT0,Mixing,MB231,MB231MC,0.005691,KG,000000001054110400,0.003217,KG,Rubber chemicals
1325222517102HBHT0,Mixing,MB1232,MB1232MC,0.004578,KG,000000001054042600,0.004578,KG,Rubber chemicals
1325222517102HBHT0,Final Mixing,B460,B460FC,0.036054,KG,000000001051020000,0.001856,KG,Rubber chemicals
1325222517102HBHT0,Final Mixing,B460,B460FC,0.036054,KG,000000001052072700,0.004949,KG,Rubber chemicals
1325222517102HBHT0,Final Mixing,B460,B460FC,0.036054,KG,000000001054130400,0.016456,KG,Rubber chemicals
1325222517102HBHT0,Slitting,B1-PBLT060,EGSL01,2094.0,MM,EG01,2094.0,MM,Steel Belt Edge Strip
1325222517102HBHT0,Calendering,EGSL01,EG01,2094.0,MM,B127,0.647046,KG,FINAL COMPOUND
1325222517102HBHT0,Final Mixing,EG01,B127,0.647046,KG,MB1164,0.611957,KG,MASTER COMPOUND
1325222517102HBHT0,Final Mixing,EG01,B127,0.647046,KG,B127FC,0.035089,KG,SMALL CHEMICAL
1325222517102HBHT0,Mixing,B127,MB1164,0.611957,KG,MB164,0.611957,KG,MASTER COMPOUND
1325222517102HBHT0,Mixing,MB1164,MB164,0.611957,KG,MB163,0.538931,KG,MASTER COMPOUND
1325222517102HBHT0,Mixing,MB1164,MB164,0.611957,KG,1020N32600,0.073026,KG,Carbon black
1325222517102HBHT0,Mixing,MB164,MB163,0.538931,KG,1010011A00,0.292104,KG,Natural rubber
1325222517102HBHT0,Mixing,MB164,MB163,0.538931,KG,000000001011122700,0.073026,KG,Synethic rubber
1325222517102HBHT0,Mixing,MB164,MB163,0.538931,KG,1020N32600,0.146052,KG,Carbon black
1325222517102HBHT0,Mixing,MB164,MB163,0.538931,KG,MB163MC,0.02775,KG,SMALL CHEMICAL
1325222517102HBHT0,Mixing,MB163,MB163MC,0.02775,KG,000000001053077500,0.001826,KG,Rubber chemicals
1325222517102HBHT0,Mixing,MB163,MB163MC,0.02775,KG,000000001053082500,0.003651,KG,Rubber chemicals
1325222517102HBHT0,Mixing,MB163,MB163MC,0.02775,KG,000000001054097200,0.001826,KG,Rubber chemicals
1325222517102HBHT0,Mixing,MB163,MB163MC,0.02775,KG,000000001053056600,0.000913,KG,Rubber chemicals
1325222517102HBHT0,Final Mixing,B127,B127FC,0.035089,KG,000000001052072700,0.007303,KG,Rubber chemicals
1325222517102HBHT0,Final Mixing,B127,B127FC,0.035089,KG,000000001051020000,0.001643,KG,Rubber chemicals
1325222517102HBHT0,Cutting,GT 2777 BLA HT,B2-PBLT060,2100.0,MM,CPJ1218,0.784762,M,CALANDARED ROLL
1325222517102HBHT0,Extrusion,GT 2777 BLA HT,TRD 2777 BLA HT,1.0,NOS,T2200,4.618,KG,FINAL COMPOUND
1325222517102HBHT0,Extrusion,GT 2777 BLA HT,TRD 2777 BLA HT,1.0,NOS,T15,0.0,KG,FINAL COMPOUND
1325222517102HBHT0,Extrusion,GT 2777 BLA HT,TRD 2777 BLA HT,1.0,NOS,B815,0.0,KG,FINAL COMPOUND
1325222517102HBHT0,Extrusion,GT 2777 BLA HT,TRD 2777 BLA HT,1.0,NOS,T435M,0.0,KG,FINAL COMPOUND
1325222517102HBHT0,Final Mixing,TRD 2777 BLA HT,T2200,4.618,KG,MT2202,4.540299,KG,MASTER COMPOUND
1325222517102HBHT0,Final Mixing,TRD 2777 BLA HT,T2200,4.618,KG,T2200FC,0.077701,KG,SMALL CHEMICAL
1325222517102HBHT0,Final Mixing,TRD 2777 BLA HT,T2200,4.618,KG,000000WA,,KG,Work Away
1325222517102HBHT0,Mixing,T2200,MT2202,4.540299,KG,1020N23400,1.438051,KG,Carbon black
1325222517102HBHT0,Mixing,T2200,MT2202,4.540299,KG,1053755A00,0.139166,KG,Process oil
1325222517102HBHT0,Mixing,T2200,MT2202,4.540299,KG,MT2202MC,0.208749,KG,SMALL CHEMICAL
1325222517102HBHT0,Mixing,MT2202,MT2202MC,0.208749,KG,000000001053056600,0.028993,KG,Rubber chemicals
1325222517102HBHT0,Mixing,MT2202,MT2202MC,0.208749,KG,000000001052072700,0.034792,KG,Rubber chemicals
1325222517102HBHT0,Final Mixing,T2200,T2200FC,0.077701,KG,000000001051014600,0.013917,KG,Rubber chemicals
1325222517102HRHT0,TBM  PCR  STAGE1,GT2277 RAN HT,CAR 2277 RAN HT,1.0,NOS,IL024,1332.0,MM,Inner Liner
1325222517102HRHT0,TBM  PCR  STAGE1,GT2277 RAN HT,CAR 2277 RAN HT,1.0,NOS,PBP115,1340.0,MM,Ply
1325222517102HRHT0,TBM  PCR  STAGE1,GT2277 RAN HT,CAR 2277 RAN HT,1.0,NOS,PBP94,1539.0,MM,Ply
1325222517102HRHT0,TBM  PCR  STAGE1,GT2277 RAN HT,CAR 2277 RAN HT,1.0,NOS,SWRS23,1540.0,MM,SideWall
1325222517102HRHT0,TBM  PCR  STAGE1,GT2277 RAN HT,CAR 2277 RAN HT,1.0,NOS,BA17005,2.0,NOS,Bead Apex
1325222517102HRHT0,Calendering,CAR 2277 RAN HT,IL024,1332.0,MM,IL3,1.128204,KG,FINAL COMPOUND
1325222517102HRHT0,Calendering,CAR 2277 RAN HT,IL024,1332.0,MM,B355,0.340992,KG,FINAL COMPOUND
1325222517102HRHT0,Final Mixing,IL024,IL3,1.128204,KG,ML405,1.118927,KG,MASTER COMPOUND
1325222517102HRHT0,Final Mixing,IL024,IL3,1.128204,KG,IL3FC,0.009277,KG,SMALL CHEMICAL
1325222517102HRHT0,Final Mixing,IL024,IL3,1.128204,KG,000000WA,,KG,Work Away
1325222517102HRHT0,Mixing,IL3,ML405,1.118927,KG,000000001010002000,0.17841,KG,Natural rubber
1325222517102HRHT0,Mixing,IL3,ML405,1.118927,KG,000000001011925200,0.416289,KG,Synethic rubber
1325222517102HRHT0,Mixing,IL3,ML405,1.118927,KG,1020N66000,0.35682,KG,Carbon black
1325222517102HRHT0,Mixing,IL3,ML405,1.118927,KG,1053755A00,0.050549,KG,Process oil
1325222517102HRHT0,Mixing,IL3,ML405,1.118927,KG,ML405MC,0.035682,KG,SMALL CHEMICAL
1325222517102HRHT0,Mixing,IL3,ML405,1.118927,KG,ML405AMC,0.039548,KG,SMALL CHEMICAL
1325222517102HRHT0,Mixing,IL3,ML405,1.118927,KG,ML405BMC,0.041629,KG,SMALL CHEMICAL
1325222517102HRHT0,Mixing,ML405,ML405MC,0.035682,KG,000000001055011000,0.035682,KG,Rubber chemicals
1325222517102HRHT0,Mixing,ML405,ML405AMC,0.039548,KG,000000001050027200,0.000892,KG,Rubber chemicals
1325222517102HRHT0,Mixing,ML405,ML405AMC,0.039548,KG,000000001053077500,0.017841,KG,Rubber chemicals
1325222517102HRHT0,Mixing,ML405,ML405BMC,0.041629,KG,000000001055011000,0.023788,KG,Rubber chemicals
